nice.m4a	00:00:00.98
nod.m4a	00:00:01.81
nose.m4a	00:00:00.91
not.m4a	00:00:01.88
nut.m4a	00:00:01.88
o.m4a	00:00:01.70
o_sound.m4a	00:00:00.46
oa.m4a	00:00:02.02
oi.m4a	00:00:02.16
old.m4a	00:00:00.88
ong.m4a	00:00:01.97
onion.m4a	00:00:00.93
only.m4a	00:00:00.84
oo.m4a	00:00:01.00
ou.m4a	00:00:02.16
ouch.m4a	00:00:02.07
oven.m4a	00:00:00.81
ow.m4a	00:00:02.02
p.m4a	00:00:01.46
p_sound.m4a	00:00:00.35
pa.m4a	00:00:01.83
paid.m4a	00:00:01.97
pail.m4a	00:00:00.72
pain.m4a	00:00:02.04
paint.m4a	00:00:00.72
pair.m4a	00:00:01.88
pan.m4a	00:00:00.74
pan_02.m4a	00:00:00.74
paper.m4a	00:00:00.77
park.m4a	00:00:00.88
pass.m4a	00:00:00.91
path.m4a	00:00:02.04
pe.m4a	00:00:01.67
pen.m4a	00:00:00.70
pet.m4a	00:00:00.67
phone.m4a	00:00:00.84
pick.m4a	00:00:02.32
pig.m4a	00:00:00.70
pin.m4a	00:00:00.67
pink.m4a	00:00:00.79
pl.m4a	00:00:02.02
plane.m4a	00:00:00.77
plate.m4a	00:00:00.84
play.m4a	00:00:02.41
po.m4a	00:00:01.58
point.m4a	00:00:00.79
pop.m4a	00:00:00.70
pot.m4a	00:00:00.77
pu.m4a	00:00:01.60
push.m4a	00:00:00.77
q.m4a	00:00:00.37
q_sound.m4a	00:00:00.42
queen.m4a	00:00:00.84
quiet.m4a	00:00:00.95
quiz.m4a	00:00:00.79
r.m4a	00:00:02.04
r_sound.m4a	00:00:00.63
ra.m4a	00:00:01.90
rain.m4a	00:00:00.84
rang.m4a	00:00:01.97
rat.m4a	00:00:00.81
read.m4a	00:00:00.86
red.m4a	00:00:01.97
rich.m4a	00:00:02.07
ring.m4a	00:00:01.95
river.m4a	00:00:00.74
road.m4a	00:00:01.97
